Day,Month,Year,DomWater,MakeUpWater,LoopWater,TowerWater,Remainder
25,9,2006,151604,3200,0,0,148404
26,9,2006,137270,2920,0,0,134350
27,9,2006,99376,2540,0,0,96836
28,9,2006,135103,2720,0,0,132383
29,9,2006,150989,5520,0,0,145469
30,9,2006,158321,4830,0,0,153491
1,10,2006,121355,5090,0,0,116265
2,10,2006,116871,6450,60,0,110361
3,10,2006,163159,5560,10,0,157589
4,10,2006,112459,4930,0,0,107529
5,10,2006,140623,2800,0,0,137823
6,10,2006,154258,2700,0,0,151558
7,10,2006,126786,2540,0,0,124246
8,10,2006,119901,2620,0,0,117281
9,10,2006,134119,2680,140,0,131299
10,10,2006,149933,2900,0,0,147033
11,10,2006,103692,3140,0,0,100552
12,10,2006,123456,3540,0,0,119916
13,10,2006,153121,3620,0,0,149501
14,10,2006,110260,3110,0,0,107150
15,10,2006,107240,2550,0,0,104690
16,10,2006,145602,3580,0,0,142022
17,10,2006,106813,3180,0,0,103633
18,10,2006,135301,3110,0,0,132191
19,10,2006,115053,4230,60,0,110763
20,10,2006,122782,4680,10,0,118092
21,10,2006,128354,4050,60,0,124244
22,10,2006,117879,3770,50,0,114059
23,10,2006,115949,3560,60,0,112329
24,10,2006,145417,3330,90,0,141997
25,10,2006,131276,3320,300,0,127656
26,10,2006,152281,4260,390,0,147631
27,10,2006,122957,3470,50,0,119437
28,10,2006,151665,3120,90,0,148455
29,10,2006,86769,3630,40,0,83099
30,10,2006,148085,3890,90,0,144105
31,10,2006,127974,3860,1220,0,122894
1,11,2006,138591,3990,90,0,134511
2,11,2006,146489,4320,120,0,142049
3,11,2006,98367,4180,60,0,94127
4,11,2006,111501,3420,10,0,108071
5,11,2006,122412,3110,50,0,119252
6,11,2006,142403,3060,70,0,139273
7,11,2006,113776,3100,90,0,110586
8,11,2006,145542,2830,80,0,142632
9,11,2006,104623,3560,100,0,100963
10,11,2006,123121,3800,150,0,119171
11,11,2006,152360,3600,90,0,148670
12,11,2006,95153,3530,150,0,91473
13,11,2006,120900,4240,120,0,116540
14,11,2006,146852,5500,90,0,141262
15,11,2006,106611,5500,80,0,101031
16,11,2006,156487,5020,120,0,151347
17,11,2006,103560,5270,150,0,98140
18,11,2006,120294,5500,120,0,114674
19,11,2006,131622,6620,150,0,124852
20,11,2006,94327,5520,140,0,88667
21,11,2006,62540,5040,110,0,57390
22,11,2006,26071,4160,100,0,21811
23,11,2006,10674,4410,90,0,6174
24,11,2006,12702,3950,100,0,8652
25,11,2006,12486,3930,190,0,8366
26,11,2006,29056,3900,70,0,25086
27,11,2006,28109,3850,150,0,24109
28,11,2006,34764,3550,120,0,31094
29,11,2006,35623,5460,110,0,30053
30,11,2006,36771,6450,60,0,30261
1,12,2006,78416,5700,40,0,72676
2,12,2006,1592,6480,20,0,-4908
3,12,2006,19218,6330,20,0,12868
4,12,2006,44677,6710,740,0,37227
5,12,2006,13017,6160,30,0,6827
6,12,2006,89851,6490,30,0,83331
7,12,2006,3432,7700,40,0,-4308
8,12,2006,20740,7030,30,0,13680
9,12,2006,18943,6480,40,0,12423
10,12,2006,65534,5560,20,0,59954
11,12,2006,41226,6200,80,0,34946
12,12,2006,26809,6550,30,0,20229
13,12,2006,41956,6000,10,0,35946
14,12,2006,38255,5370,10,0,32875
15,12,2006,44404,7530,20,0,36854
16,12,2006,7331,4980,10,0,2341
17,12,2006,20618,5900,20,0,14698
18,12,2006,37615,7870,20,0,29725
19,12,2006,48817,6550,10,0,42257
20,12,2006,43959,5980,20,0,37959
21,12,2006,12227,5870,0,0,6357
22,12,2006,27095,6750,10,0,20335
23,12,2006,9354,5780,10,0,3564
24,12,2006,17227,5500,0,0,11727
25,12,2006,41268,5770,10,0,35488
26,12,2006,4716,5420,0,0,-704
27,12,2006,22955,5850,10,0,17095
28,12,2006,21629,5610,10,0,16009
29,12,2006,29675,5280,10,0,24385
30,12,2006,17071,4900,10,0,12161
31,12,2006,43866,5150,10,0,38706
1,1,2007,8089,5550,0,0,2539
2,1,2007,109532,6460,20,0,103052
3,1,2007,102385,6100,10,0,96275
4,1,2007,110339,6090,20,0,104229
5,1,2007,140273,6170,20,0,134083
6,1,2007,94503,6150,10,0,88343
7,1,2007,113805,7380,10,0,106415
8,1,2007,143901,6190,20,0,137691
9,1,2007,129441,7840,20,0,121581
10,1,2007,125769,7060,20,0,118689
11,1,2007,138185,6380,10,0,131795
12,1,2007,144796,8720,10,0,136066
13,1,2007,114058,7720,10,0,106328
14,1,2007,124017,6940,20,0,117057
15,1,2007,146867,7530,20,0,139317
16,1,2007,156426,9090,10,0,147326
17,1,2007,117390,8020,20,0,109350
18,1,2007,145017,7280,10,0,137727
19,1,2007,133561,7950,10,0,125601
20,1,2007,160758,9090,10,0,151658
21,1,2007,103645,6990,20,0,96635
22,1,2007,116823,7080,10,0,109733
23,1,2007,171458,7490,20,0,163948
24,1,2007,125020,6880,10,0,118130
25,1,2007,145941,6800,20,0,139121
26,1,2007,116267,5760,10,0,110497
27,1,2007,110832,6290,10,0,104532
28,1,2007,130333,6820,10,0,123503
29,1,2007,127444,6540,20,0,120884
30,1,2007,122800,7150,10,0,115640
31,1,2007,143853,6810,30,0,137013
1,2,2007,132249,9110,10,0,123129
2,2,2007,109981,8470,20,0,101491
3,2,2007,122579,6830,0,0,115749
4,2,2007,132716,6910,20,0,125786
5,2,2007,146164,6970,10,0,139184
6,2,2007,104780,6640,10,0,98130
7,2,2007,145319,5920,10,0,139389
8,2,2007,115027,4500,20,0,110507
9,2,2007,115796,4190,10,0,111596
10,2,2007,102717,3710,20,0,98987
11,2,2007,123208,3430,10,0,119768
12,2,2007,128337,3860,20,0,124457
13,2,2007,134940,3920,10,0,131010
14,2,2007,121478,5700,20,0,115758
15,2,2007,129000,5540,10,0,123450
16,2,2007,106918,5310,20,0,101588
17,2,2007,155837,3860,20,0,151957
18,2,2007,96188,3780,30,0,92378
19,2,2007,145662,3440,20,0,142202
20,2,2007,99146,3440,20,0,95686
21,2,2007,142995,3850,20,0,139125
22,2,2007,120914,3830,50,0,117034
23,2,2007,137822,3740,70,0,134012
24,2,2007,120787,2820,20,0,117947
25,2,2007,105175,3180,30,0,101965
26,2,2007,116608,3350,40,0,113218
27,2,2007,129686,3290,1140,0,125256
28,2,2007,151829,5750,30,0,146049
1,3,2007,133970,3250,20,0,130700
2,3,2007,95234,3200,190,0,91844
3,3,2007,119694,3610,20,0,116064
4,3,2007,127972,3250,30,0,124692
5,3,2007,86701,3700,120,0,82881
6,3,2007,134606,3470,30,0,131106
7,3,2007,141829,3510,30,0,138289
8,3,2007,157070,3180,370,0,153520
9,3,2007,92811,2980,20,0,89811
10,3,2007,108919,2930,30,0,105959
11,3,2007,110332,2650,30,0,107652
12,3,2007,124860,2700,70,0,122090
13,3,2007,130933,2610,110,0,128213
14,3,2007,97063,3150,130,0,93783
15,3,2007,41649,2960,120,0,38569
16,3,2007,49899,2860,140,0,46899
17,3,2007,5316,2740,130,0,2446
18,3,2007,53365,2530,140,0,50695
19,3,2007,10316,3670,140,0,6506
20,3,2007,24788,2900,170,0,21718
21,3,2007,41471,2260,150,0,39061
22,3,2007,26628,4750,170,0,21708
23,3,2007,54357,2860,130,0,51367
24,3,2007,3613,2090,120,0,1403
25,3,2007,97417,2510,120,0,94787
26,3,2007,94998,2270,120,0,92608
27,3,2007,142803,2650,140,0,140013
28,3,2007,117125,2290,160,0,114675
29,3,2007,112057,2520,170,0,109367
30,3,2007,126045,2370,190,0,123485
31,3,2007,131362,2310,90,0,128962
1,4,2007,89354,2600,160,0,86594
2,4,2007,152452,5170,110,0,147172
3,4,2007,116895,5070,140,0,111685
4,4,2007,177743,3710,180,0,173853
5,4,2007,111789,3740,100,0,107949
6,4,2007,126300,4120,10,0,122170
7,4,2007,137966,3060,40,0,134866
8,4,2007,95984,3100,10,0,92874
9,4,2007,169026,3570,10,0,165446
10,4,2007,108438,3100,20,0,105318
11,4,2007,150561,2670,10,0,147881
12,4,2007,134183,3110,20,0,131053
13,4,2007,140400,3110,1040,0,136250
14,4,2007,110542,2700,50,0,107792
15,4,2007,119904,2840,20,0,117044
16,4,2007,162563,3370,0,0,159193
17,4,2007,111629,3350,10,0,108269
18,4,2007,161467,3610,10,0,157847
19,4,2007,114156,3390,710,0,110056
20,4,2007,150000,3160,3160,0,143680
21,4,2007,136729,3040,3450,0,130239
22,4,2007,123310,2700,2020,0,118590
23,4,2007,123190,3590,820,0,118780
24,4,2007,150348,3870,970,0,145508
25,4,2007,125732,3730,20,0,121982
26,4,2007,149850,3830,50,0,145970
27,4,2007,149440,3060,190,0,146190
28,4,2007,65450,2920,120,0,62410
29,4,2007,0,2870,20,0,-2890
30,4,2007,107476,2800,30,0,104646
1,5,2007,131708,2670,120,0,128918
2,5,2007,165384,2710,40,0,162634
3,5,2007,117708,2480,50,0,115178
4,5,2007,151888,2560,10,0,149318
5,5,2007,134001,2410,0,0,131591
6,5,2007,123189,3130,0,0,120059
7,5,2007,140730,2460,80,0,138190
8,5,2007,158019,2440,10,0,155569
9,5,2007,173635,2550,0,0,171085
10,5,2007,147880,2480,30,0,145370
11,5,2007,131259,2640,20,0,128599
12,5,2007,130053,2340,10,0,127703
13,5,2007,134033,2310,0,0,131723
14,5,2007,188736,3210,20,0,185506
15,5,2007,148821,3140,0,0,145681
16,5,2007,127625,3570,540,0,123515
17,5,2007,169378,3150,30,0,166198
18,5,2007,146927,2760,50,0,144117
19,5,2007,141138,2640,0,0,138498
20,5,2007,104066,2780,0,0,101286
21,5,2007,165219,2780,130,0,162309
22,5,2007,175800,2550,30,0,173220
23,5,2007,149670,2600,20,0,147050
24,5,2007,150030,2920,0,0,147110
25,5,2007,149416,2700,0,0,146716
26,5,2007,110590,2500,0,0,108090
27,5,2007,108481,2500,0,0,105981
28,5,2007,151872,2520,0,0,149352
29,5,2007,170301,2680,40,0,167581
30,5,2007,164767,2380,10,0,162377
31,5,2007,133455,2360,10,0,131085
1,6,2007,126868,2130,10,0,124728
2,6,2007,159860,2230,0,0,157630
3,6,2007,85947,2380,0,0,83567
4,6,2007,116332,2120,50,0,114162
5,6,2007,86005,2010,0,0,83995
6,6,2007,86078,2380,490,0,83208
7,6,2007,69510,2160,200,0,67150
8,6,2007,88349,2520,40,0,85789
9,6,2007,115790,2360,20,0,113410
10,6,2007,9269,2130,10,0,7129
11,6,2007,68092,1850,130,0,66112
12,6,2007,72645,2010,30,0,70605
13,6,2007,81831,2230,750,0,78851
14,6,2007,119031,1960,20,0,117051
15,6,2007,158015,3290,40,0,154685
16,6,2007,196551,3230,30,0,193291
17,6,2007,81838,2340,90,0,79408
18,6,2007,112341,2010,150,0,110181
19,6,2007,0,2280,170,0,-2450
20,6,2007,75587,3600,270,0,71717
21,6,2007,36222,2030,317,0,33875
22,6,2007,23000,2110,440,0,20450
23,6,2007,59843,2210,520,0,57113
24,6,2007,39602,1780,580,0,37242
25,6,2007,85985,2060,660,0,83265
26,6,2007,108291,2050,890,0,105351
27,6,2007,85011,2180,840,0,81991
28,6,2007,91752,2020,800,0,88932
29,6,2007,89447,2030,1030,0,86387
30,6,2007,6644,1830,1110,0,3704
1,7,2007,59087,2880,1160,0,55047
2,7,2007,88103,1160,1330,0,85613
3,7,2007,66585,1900,1370,0,63315
4,7,2007,78696,1840,1350,0,75506
5,7,2007,49682,2010,1420,0,46252
6,7,2007,67958,1830,1560,0,64568
7,7,2007,90122,2090,1650,0,86382
8,7,2007,45949,2110,1710,0,42129
9,7,2007,79590,1770,1730,0,76090
10,7,2007,79246,2100,1790,0,75356
11,7,2007,73914,2170,1740,0,70004
12,7,2007,104737,1770,1770,0,101197
13,7,2007,75821,2140,1840,0,71841
14,7,2007,85043,1910,1790,0,81343
15,7,2007,46573,1910,1910,0,42753
16,7,2007,120646,1930,3160,0,115556
17,7,2007,82801,2030,2340,0,78431
18,7,2007,116248,1840,2360,0,112048
19,7,2007,116332,2060,2970,0,111302
20,7,2007,114074,1870,3070,0,109134
21,7,2007,83999,2010,3630,0,78359
22,7,2007,11276,2380,2710,0,6186
23,7,2007,248801,1260,3200,0,244341
24,7,2007,139752,1940,3340,0,134472
25,7,2007,150031,1890,2960,0,145181
26,7,2007,149825,1910,3650,0,144265
27,7,2007,113879,2150,3660,0,108069
28,7,2007,65656,1610,3530,0,60516
29,7,2007,35949,2170,3480,0,30299
30,7,2007,102583,1680,3690,0,97213
31,7,2007,147315,1900,3780,0,141635
1,8,2007,147986,1940,3840,0,142206
2,8,2007,115547,2010,4050,0,109487
3,8,2007,130861,1880,3590,0,125391
4,8,2007,75238,1910,3880,0,69448
5,8,2007,3686,2290,3850,0,-2454
6,8,2007,63092,2080,4070,0,56942
7,8,2007,125142,2490,4370,0,118282
8,8,2007,64904,3090,4120,0,57694
9,8,2007,94756,2100,4670,0,87986
10,8,2007,16613,2100,1740,0,12773
11,8,2007,23476,820,20,0,22636
12,8,2007,30967,0,0,0,30967
13,8,2007,46607,0,20,0,46587
14,8,2007,84590,0,10,0,84580
15,8,2007,48781,5370,0,0,43411
16,8,2007,48650,1740,20,0,46890
17,8,2007,60053,2250,720,0,57083
18,8,2007,58582,2690,0,0,55892
19,8,2007,86442,2820,0,0,83622
20,8,2007,29551,2280,10,0,27261
21,8,2007,70674,2600,10,0,68064
22,8,2007,101489,2340,0,0,99149
23,8,2007,27613,2440,10,0,25163
24,8,2007,59789,2400,0,0,57389
25,8,2007,57259,2380,0,0,54879
26,8,2007,56097,2460,10,0,53627
27,8,2007,84608,2180,10,0,82418
28,8,2007,89428,2120,10,0,87298
29,8,2007,61305,2230,0,0,59075
30,8,2007,76311,5120,0,0,71191
31,8,2007,86410,2610,10,0,83790
1,9,2007,64806,3210,10,0,61586
2,9,2007,50320,2200,10,0,48110
3,9,2007,99206,2100,30,0,97076
4,9,2007,130017,2540,10,0,127467
5,9,2007,179445,2370,10,0,177065
6,9,2007,109819,2780,0,0,107039
7,9,2007,136048,3060,10,0,132978
8,9,2007,132897,3370,10,0,129517
9,9,2007,115864,3850,0,0,112014
10,9,2007,153774,3820,0,0,149954
11,9,2007,146644,3490,20,0,143134
12,9,2007,104310,2470,0,0,101840
13,9,2007,139462,2900,10,0,136552
14,9,2007,123533,2810,0,0,120723
15,9,2007,131117,2080,10,0,129027
16,9,2007,162247,2240,0,0,160007
17,9,2007,157347,5100,20,0,152227
18,9,2007,113102,2360,10,0,110732
19,9,2007,126010,1930,0,0,124080
20,9,2007,146155,2150,20,0,143985
21,9,2007,161542,2000,10,0,159532
22,9,2007,143684,2240,0,0,141444
23,9,2007,117776,1940,10,0,115826
24,9,2007,170433,2190,0,0,168243
25,9,2007,116387,2320,0,0,114067
26,9,2007,152264,2250,0,0,150014
27,9,2007,136535,2840,0,0,133695
28,9,2007,133870,2890,0,0,130980
29,9,2007,134089,2950,0,0,131139
30,9,2007,162296,3080,0,0,159216
1,10,2007,145217,3090,10,0,142117
2,10,2007,97388,3010,10,0,94368
3,10,2007,150598,3110,50,0,147438
4,10,2007,167051,3070,100,0,163881
5,10,2007,166067,2860,40,0,163167
6,10,2007,181479,3410,20,0,178049
7,10,2007,120130,1680,20,0,118430
8,10,2007,138753,3220,0,0,135533
9,10,2007,157950,4820,20,0,153110
10,10,2007,156319,5630,10,0,150679
11,10,2007,123820,8200,20,0,115600
12,10,2007,130806,5400,10,0,125396
13,10,2007,132531,4250,30,0,128251
14,10,2007,101134,4300,10,0,96824
15,10,2007,107944,4690,90,0,103164
16,10,2007,21845,4690,20,0,17135
17,10,2007,128965,4900,70,0,123995
18,10,2007,105174,5290,90,0,99794
19,10,2007,152307,5300,20,0,146987
20,10,2007,150077,5440,10,0,144627
21,10,2007,91890,5600,10,0,86280
22,10,2007,133441,5830,20,0,127591
23,10,2007,162153,5870,10,0,156273
24,10,2007,99590,5540,30,0,94020
25,10,2007,135801,3860,30,0,131911
26,10,2007,127703,3920,40,0,123743
27,10,2007,104927,3090,30,0,101807
28,10,2007,89399,1660,30,0,87709
29,10,2007,117277,1820,50,0,115407
30,10,2007,123896,3640,30,0,120226
31,10,2007,106127,4180,30,0,101917
1,11,2007,117575,3800,50,0,113725
2,11,2007,137465,4360,40,0,133065
3,11,2007,118429,3610,50,0,114769
4,11,2007,95444,3350,60,0,92034
5,11,2007,115058,3360,50,0,111648
6,11,2007,155900,3430,50,0,152420
7,11,2007,93415,3700,60,0,89655
8,11,2007,138639,3800,80,0,134759
9,11,2007,147160,3300,60,0,143800
10,11,2007,93930,3400,70,0,90460
11,11,2007,92230,2450,70,0,89710
12,11,2007,107411,3270,60,0,104081
13,11,2007,145382,3920,40,0,141422
14,11,2007,90756,4830,60,0,85866
15,11,2007,117996,4550,0,0,113446
16,11,2007,133171,3700,10,0,129461
17,11,2007,124150,2540,10,0,121600
18,11,2007,83230,1500,20,0,81710
19,11,2007,94706,1440,970,0,92296
20,11,2007,57338,1840,20,0,55478
21,11,2007,62983,3120,60,0,59803
22,11,2007,13011,3320,20,0,9671
23,11,2007,1598,2700,30,0,-1132
24,11,2007,4576,2540,10,0,2026
25,11,2007,6491,2510,20,0,3961
26,11,2007,60945,2970,30,0,57945
27,11,2007,4972,3440,20,0,1512
28,11,2007,26860,2930,20,0,23910
29,11,2007,39617,3030,30,0,36557
30,11,2007,33169,3120,30,0,30019
1,12,2007,16834,2450,20,0,14364
2,12,2007,41406,2740,20,0,38646
3,12,2007,8796,3570,30,0,5196
4,12,2007,33771,3120,0,0,30651
5,12,2007,30683,3600,10,0,27073
6,12,2007,33916,8730,20,0,25166
7,12,2007,45505,3770,10,0,41725
8,12,2007,0,2910,10,0,-2920
9,12,2007,41031,3730,10,0,37291
10,12,2007,10496,3590,10,0,6896
11,12,2007,37820,3330,10,0,34480
12,12,2007,37646,3650,20,0,33976
13,12,2007,44058,2620,10,0,41428
14,12,2007,5200,6780,10,0,-1590
15,12,2007,20355,2370,0,0,17985
16,12,2007,8630,2000,20,0,6610
17,12,2007,42204,5940,10,0,36254
18,12,2007,23056,2250,0,0,20806
19,12,2007,52301,2180,0,0,50121
20,12,2007,9338,1990,30,0,7318
21,12,2007,28904,2530,10,0,26364
22,12,2007,5218,1830,0,0,3388
23,12,2007,22303,2070,10,0,20223
24,12,2007,18912,1850,10,0,17052
25,12,2007,6092,1600,10,0,4482
26,12,2007,55848,2410,10,0,53428
27,12,2007,2524,2260,200,0,64
28,12,2007,47479,5810,50,0,41619
29,12,2007,43299,1790,10,0,41499
30,12,2007,3955,1900,30,0,2025
31,12,2007,6472,2220,20,0,4232
1,1,2008,59775,2060,30,0,57685
2,1,2008,41389,3170,30,0,38189
3,1,2008,120450,2530,40,0,117880
4,1,2008,122667,2150,30,0,120487
5,1,2008,73602,1740,30,0,71832
6,1,2008,84570,1640,30,0,82900
7,1,2008,134844,1960,40,0,132844
8,1,2008,103800,2230,30,0,101540
9,1,2008,132163,2100,10,0,130053
10,1,2008,100012,2290,100,0,97622
11,1,2008,121245,2550,100,0,118595
12,1,2008,103305,2130,160,0,101015
13,1,2008,97545,1440,160,0,95945
14,1,2008,106434,2700,140,0,103594
15,1,2008,147650,3050,130,0,144470
16,1,2008,92301,2430,130,0,89741
17,1,2008,88381,2850,110,0,85421
18,1,2008,108707,3280,110,0,105317
19,1,2008,111917,4790,80,0,107047
20,1,2008,81777,4900,50,0,76827
21,1,2008,101880,3100,50,0,98730
22,1,2008,98324,2110,80,0,96134
23,1,2008,105516,2320,110,0,103086
24,1,2008,143435,2510,90,0,140835
25,1,2008,123053,2050,80,0,120923
26,1,2008,59770,1600,30,0,58140
27,1,2008,91079,1310,40,0,89729
28,1,2008,97582,1490,40,0,96052
29,1,2008,126908,3520,100,0,123288
30,1,2008,99199,5530,140,0,93529
31,1,2008,129819,4340,70,0,125409
1,2,2008,96672,1820,50,0,94802
2,2,2008,80574,1500,60,0,79014
3,2,2008,82398,1810,50,0,80538
4,2,2008,102070,1730,120,0,100220
5,2,2008,100755,1660,190,0,98905
6,2,2008,105884,1670,110,0,104104
7,2,2008,140202,2040,50,0,138112
8,2,2008,96510,1920,40,0,94550
9,2,2008,97011,1350,70,0,95591
10,2,2008,114477,3874,30,0,110573
11,2,2008,134129,3120,60,0,130949
12,2,2008,97960,1660,40,0,96260
13,2,2008,102759,2350,50,0,100359
14,2,2008,104969,2670,40,0,102259
15,2,2008,118140,1970,40,0,116130
16,2,2008,95993,660,40,0,95293
17,2,2008,55955,1900,30,0,54025
18,2,2008,86951,1020,110,0,85821
19,2,2008,97013,2160,140,0,94713
20,2,2008,132562,3540,70,0,128952
21,2,2008,118529,1810,40,0,116679
22,2,2008,106205,780,120,0,105305
23,2,2008,103425,1680,160,0,101585
24,2,2008,98365,640,40,0,97685
25,2,2008,108689,1600,230,0,106859
26,2,2008,122470,2830,140,0,119500
27,2,2008,111052,990,120,0,109942
28,2,2008,131948,1860,130,0,129958
29,2,2008,139375,1740,10,0,137625
1,3,2008,64782,1540,10,0,63232
2,3,2008,114656,1110,40,0,113506
3,3,2008,121152,1770,40,0,119342
4,3,2008,98700,1410,50,0,97240
5,3,2008,113135,1660,20,0,111455
6,3,2008,115437,1630,50,0,113757
7,3,2008,79298,270,40,0,78988
8,3,2008,86311,1080,10,0,85221
9,3,2008,93276,1010,70,0,92196
10,3,2008,125965,1030,50,0,124885
11,3,2008,106675,730,40,0,105905
12,3,2008,117055,430,20,0,116605
13,3,2008,117055,430,20,0,116605
14,3,2008,106059,600,30,0,105429
15,3,2008,91838,1470,10,0,90358
16,3,2008,65139,1210,80,0,63849
17,3,2008,14415,880,60,0,13475
18,3,2008,17969,1460,10,0,16499
19,3,2008,43881,1560,70,0,42251
20,3,2008,29660,1020,20,0,28620
21,3,2008,11509,1170,20,0,10319
22,3,2008,41345,450,30,0,40865
23,3,2008,2488,40,20,0,2428
24,3,2008,26283,6170,20,0,20093
25,3,2008,37807,1380,30,0,36397
26,3,2008,14648,1130,40,0,13478
27,3,2008,29086,410,10,0,28666
28,3,2008,53558,2910,40,0,50608
29,3,2008,18201,120,10,0,18071
30,3,2008,75344,110,30,0,75204
31,3,2008,115578,340,0,0,115238
1,4,2008,119901,260,10,0,119631
2,4,2008,110489,1020,10,0,109459
3,4,2008,97889,270,20,0,97599
4,4,2008,129688,230,10,0,129448
5,4,2008,62465,120,0,0,62345
6,4,2008,117397,250,10,0,117137
7,4,2008,108891,580,10,0,108301
8,4,2008,95271,410,20,0,94841
9,4,2008,101950,1720,50,0,100180
10,4,2008,109168,3290,0,0,105878
11,4,2008,114247,1450,10,0,112787
12,4,2008,122503,2300,10,0,120193
13,4,2008,107875,1720,20,0,106135
14,4,2008,96500,1310,10,0,95180
15,4,2008,125563,1380,10,0,124173
16,4,2008,122852,1250,60,0,121542
17,4,2008,121099,1440,20,0,119639
18,4,2008,151485,1920,740,0,148825
19,4,2008,97035,1710,10,0,95315
20,4,2008,87842,780,10,0,87052
21,4,2008,152580,1270,4020,0,147290
22,4,2008,92201,1580,2870,0,87751
23,4,2008,141065,1780,2920,0,136365
24,4,2008,115501,790,3030,0,111681
25,4,2008,106679,930,2220,0,103529
26,4,2008,97473,1700,2770,0,93003
27,4,2008,116506,1250,3030,0,112226
28,4,2008,109820,1370,670,0,107780
29,4,2008,118371,1370,10,0,116991
30,4,2008,140371,1310,10,0,139051
1,5,2008,107626,1220,0,0,106406
2,5,2008,132929,1210,0,0,131719
3,5,2008,94410,1260,0,0,93150
4,5,2008,89692,1220,0,0,88472
5,5,2008,106327,1730,0,0,104597
6,5,2008,145376,1810,10,0,143556
7,5,2008,126088,2030,0,0,124058
8,5,2008,128852,1980,0,0,126872
9,5,2008,123934,1950,0,0,121984
10,5,2008,115560,1630,0,0,113930
11,5,2008,85804,2170,0,0,83634
12,5,2008,173848,1650,0,0,172198
13,5,2008,103199,1620,0,0,101579
14,5,2008,124439,1710,0,0,122729
15,5,2008,129465,1440,0,0,128025
16,5,2008,164990,1440,0,0,163550
17,5,2008,134151,1500,0,0,132651
18,5,2008,89418,1600,0,0,87818
19,5,2008,147130,1650,0,0,145480
20,5,2008,120462,1700,30,0,118732
21,5,2008,105896,1720,30,0,104146
22,5,2008,160394,1610,220,0,158564
23,5,2008,156781,1302,0,0,155479
24,5,2008,151192,1360,0,0,149832
25,5,2008,128115,1320,0,0,126795
26,5,2008,129972,1410,0,0,128562
27,5,2008,129464,3400,0,0,126064
28,5,2008,155965,910,0,0,155055
29,5,2008,122930,1420,0,0,121510
30,5,2008,149869,1300,0,0,148569
31,5,2008,131938,1740,0,0,130198
1,6,2008,136422,700,0,0,135722
2,6,2008,124445,1140,50,0,123255
3,6,2008,134142,1190,50,0,132902
4,6,2008,156521,1080,20,0,155421
5,6,2008,156503,1640,10,0,154853
6,6,2008,116976,430,40,0,116506
7,6,2008,135297,990,60,0,134247
8,6,2008,100030,870,10,0,99150
9,6,2008,117475,630,0,0,116845
10,6,2008,96884,720,10,0,96154
11,6,2008,60799,780,70,0,59949
12,6,2008,87688,1010,30,0,86648
13,6,2008,75557,1010,10,0,74537
14,6,2008,60750,830,0,0,59920
15,6,2008,77788,640,0,0,77148
16,6,2008,25841,750,10,0,25081
17,6,2008,45962,360,10,0,45592
18,6,2008,51533,810,0,0,50723
19,6,2008,75401,910,80,0,74411
20,6,2008,117300,820,0,0,116480
21,6,2008,96751,780,0,0,95971
22,6,2008,84134,1600,0,0,82534
23,6,2008,25679,1220,70,0,24389
24,6,2008,115741,770,1330,0,113641
25,6,2008,81731,930,50,0,80751
26,6,2008,105961,600,10,0,105351
27,6,2008,51642,710,0,0,50932
28,6,2008,35307,970,0,0,34337
29,6,2008,35145,590,0,0,34555
30,6,2008,74840,670,20,0,74150
1,7,2008,81078,530,10,0,80538
2,7,2008,112400,1010,10,0,111380
3,7,2008,98119,1820,0,0,96299
4,7,2008,31447,600,0,0,30847
5,7,2008,30976,1150,0,0,29826
6,7,2008,38888,1150,40,0,37698
7,7,2008,33050,940,10,0,32100
8,7,2008,102284,1060,10,0,101214
9,7,2008,113925,980,20,0,112925
10,7,2008,154156,850,0,0,153306
11,7,2008,67728,1080,90,0,66558
12,7,2008,74253,370,0,0,73883
13,7,2008,38415,760,0,0,37655
14,7,2008,131548,700,0,0,130848
15,7,2008,126817,810,0,0,126007
16,7,2008,119440,650,0,0,118790
17,7,2008,75193,760,60,0,74373
18,7,2008,61627,600,40,0,60987
19,7,2008,46801,1020,10,0,45771
20,7,2008,53745,100,0,0,53645
21,7,2008,112861,540,0,0,112321
22,7,2008,95048,450,0,0,94598
23,7,2008,110009,480,0,0,109529
24,7,2008,78743,720,10,0,78013
25,7,2008,87951,210,0,0,87741
26,7,2008,45127,550,0,0,44577
27,7,2008,49182,370,10,0,48802
28,7,2008,73508,440,10,0,73058
29,7,2008,126435,270,0,0,126165
30,7,2008,66488,790,10,0,65688
31,7,2008,83211,1630,0,0,81581
1,8,2008,45910,70,10,0,45830
2,8,2008,35962,90,0,0,35872
3,8,2008,40860,250,10,0,40600
4,8,2008,120543,1240,0,0,119303
5,8,2008,54688,160,0,0,54528
6,8,2008,57824,170,0,0,57654
7,8,2008,95272,470,10,0,94792
8,8,2008,61810,210,0,0,61600
9,8,2008,48251,40,0,0,48211
10,8,2008,46900,0,380,0,46520
11,8,2008,94023,0,20,0,94003
12,8,2008,61730,0,0,0,61730
13,8,2008,71390,1660,0,0,69730
14,8,2008,26092,560,0,0,25532
15,8,2008,82606,110,0,0,82496
16,8,2008,51643,80,0,0,51563
17,8,2008,8896,40,10,0,8846
18,8,2008,171223,350,90,0,170783
19,8,2008,146740,170,10,0,146560
20,8,2008,130736,310,0,0,130426
21,8,2008,272719,4430,10,0,268279
22,8,2008,155037,280,0,0,154757
23,8,2008,97832,530,0,0,97302
